survey_ID,personal_id,region_id,sex,age,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
7049,6449,YEM004,male,61,TRUE,FALSE,unemployed,TRUE,11,2020
7050,6450,YEM004,male,23,FALSE,TRUE,unemployed,FALSE,9,2020
7051,6451,YEM004,female,32,TRUE,FALSE,employed,FALSE,38,2020
7052,6452,YEM004,female,21,FALSE,FALSE,unemployed,FALSE,35,2020
7053,6453,YEM004,female,80,FALSE,FALSE,employed,TRUE,30,2020
7054,6454,YEM004,female,15,FALSE,TRUE,below_minimum_legal_work_age,TRUE,34,2020
7055,6455,YEM004,female,45,TRUE,TRUE,employed,FALSE,34,2020
7056,6456,YEM004,female,23,FALSE,TRUE,employed,FALSE,35,2020
7057,6457,YEM004,female,73,FALSE,FALSE,employed,FALSE,31,2020
7058,6458,YEM004,male,44,FALSE,TRUE,employed,TRUE,11,2020
7059,6459,YEM004,female,25,TRUE,TRUE,employed,TRUE,38,2020
7060,6460,YEM004,male,78,TRUE,TRUE,employed,FALSE,10,2020
7061,6461,YEM004,prefer not to say,62,FALSE,TRUE,employed,TRUE,9,2020
7062,6462,YEM004,female,67,TRUE,FALSE,employed,FALSE,32,2020
7063,6463,YEM004,female,51,TRUE,TRUE,employed,FALSE,33,2020
7064,6464,YEM004,female,71,TRUE,TRUE,employed,TRUE,35,2020
7065,6465,YEM004,female,71,TRUE,TRUE,employed,FALSE,33,2020
7066,6466,YEM004,female,39,FALSE,FALSE,employed,FALSE,32,2020
7067,6467,YEM004,female,76,FALSE,TRUE,unemployed,TRUE,40,2020
7068,6468,YEM004,male,52,FALSE,TRUE,unemployed,FALSE,12,2020
7069,6469,YEM004,male,46,TRUE,TRUE,employed,FALSE,9,2020
7070,6470,YEM004,male,54,FALSE,TRUE,employed,TRUE,12,2020
7071,6471,YEM004,male,54,TRUE,TRUE,employed,FALSE,13,2020
7072,6472,YEM004,female,45,FALSE,TRUE,employed,FALSE,32,2020
7073,6473,YEM004,male,76,TRUE,TRUE,employed,FALSE,8,2020
7074,6474,YEM004,female,35,FALSE,FALSE,unemployed,FALSE,37,2020
7075,6475,YEM004,male,69,TRUE,FALSE,employed,FALSE,13,2020
7076,6476,YEM004,male,35,FALSE,TRUE,employed,FALSE,10,2020
7077,6477,YEM004,male,22,TRUE,FALSE,employed,TRUE,9,2020
7078,6478,YEM004,female,57,FALSE,TRUE,employed,FALSE,38,2020
7079,6479,YEM004,female,37,TRUE,FALSE,employed,FALSE,40,2020
7080,6480,YEM004,male,71,TRUE,TRUE,employed,FALSE,9,2020
7081,6481,YEM004,female,16,TRUE,TRUE,below_minimum_legal_work_age,FALSE,38,2020
7082,6482,YEM004,male,17,TRUE,TRUE,below_minimum_legal_work_age,FALSE,11,2020
7083,6483,YEM004,female,42,TRUE,FALSE,unemployed,FALSE,36,2020
7084,6484,YEM004,female,44,TRUE,FALSE,employed,TRUE,36,2020
7085,6485,YEM004,male,80,TRUE,TRUE,unemployed,TRUE,12,2020
7086,6486,YEM004,female,36,TRUE,FALSE,unemployed,TRUE,34,2020
7087,6487,YEM004,male,26,FALSE,TRUE,employed,TRUE,13,2020
7088,6488,YEM004,female,49,FALSE,TRUE,unemployed,FALSE,36,2020
7089,6489,YEM004,female,74,TRUE,FALSE,employed,TRUE,32,2020
7090,6490,YEM004,male,56,FALSE,FALSE,employed,FALSE,10,2020
7091,6491,YEM004,male,73,FALSE,TRUE,unemployed,FALSE,12,2020
7092,6492,YEM004,male,37,TRUE,TRUE,employed,FALSE,13,2020
7093,6493,YEM004,female,74,TRUE,FALSE,employed,FALSE,32,2020
7094,6494,YEM004,male,60,FALSE,TRUE,unemployed,FALSE,8,2020
7095,6495,YEM004,female,59,TRUE,TRUE,employed,FALSE,33,2020
7096,6496,YEM004,female,50,FALSE,FALSE,unemployed,TRUE,34,2020
7097,6497,YEM004,male,29,TRUE,TRUE,employed,TRUE,12,2020
7098,6498,YEM004,male,32,FALSE,TRUE,employed,TRUE,13,2020
7099,6499,YEM004,male,35,TRUE,FALSE,unemployed,TRUE,9,2020
7100,6500,YEM004,male,28,TRUE,TRUE,employed,FALSE,12,2020
7101,6501,YEM004,male,58,TRUE,FALSE,employed,FALSE,9,2020
7102,6502,YEM004,male,56,FALSE,FALSE,unemployed,TRUE,12,2020
7103,6503,YEM004,male,50,TRUE,FALSE,unemployed,FALSE,11,2020
7104,6504,YEM004,male,73,TRUE,TRUE,employed,FALSE,11,2020
7105,6505,YEM004,male,29,TRUE,FALSE,unemployed,TRUE,13,2020
7106,6506,YEM004,female,40,FALSE,FALSE,unemployed,FALSE,32,2020
7107,6507,YEM004,male,33,FALSE,TRUE,employed,FALSE,8,2020
7108,6508,YEM004,male,25,FALSE,TRUE,unemployed,TRUE,11,2020
7109,6509,YEM004,female,35,FALSE,TRUE,employed,FALSE,35,2020
7110,6510,YEM004,female,16,FALSE,TRUE,below_minimum_legal_work_age,TRUE,35,2020
7111,6511,YEM004,female,28,TRUE,TRUE,unemployed,TRUE,36,2020
7112,6512,YEM004,male,72,TRUE,TRUE,employed,FALSE,8,2020
7113,6513,YEM004,male,78,TRUE,TRUE,unemployed,FALSE,10,2020
7114,6514,YEM004,female,80,TRUE,TRUE,employed,FALSE,33,2020
7115,6515,YEM004,female,72,TRUE,FALSE,unemployed,TRUE,36,2020
7116,6516,YEM004,female,29,FALSE,TRUE,employed,TRUE,39,2020
7117,6517,YEM004,female,64,TRUE,FALSE,employed,FALSE,35,2020
7118,6518,YEM004,female,77,TRUE,FALSE,employed,FALSE,40,2020
7119,6519,YEM004,female,77,TRUE,FALSE,unemployed,TRUE,34,2020
7120,6520,YEM004,female,58,FALSE,FALSE,employed,TRUE,32,2020
7121,6521,YEM004,male,34,FALSE,FALSE,employed,TRUE,13,2020
7122,6522,YEM004,male,77,TRUE,FALSE,employed,TRUE,9,2020
7123,6523,YEM004,female,58,FALSE,TRUE,unemployed,TRUE,35,2020
7124,6524,YEM004,female,30,TRUE,FALSE,employed,FALSE,38,2020
7125,6525,YEM004,female,18,TRUE,TRUE,unemployed,FALSE,38,2020
7126,6526,YEM004,female,64,TRUE,FALSE,unemployed,TRUE,38,2020
7127,6527,YEM004,male,53,FALSE,TRUE,employed,FALSE,12,2020
7128,6528,YEM004,female,55,FALSE,FALSE,employed,TRUE,34,2020
7129,6529,YEM004,male,16,TRUE,TRUE,below_minimum_legal_work_age,FALSE,11,2020
7130,6530,YEM004,female,41,TRUE,FALSE,employed,FALSE,38,2020
7131,6531,YEM004,female,79,FALSE,FALSE,employed,FALSE,35,2020
7132,6532,YEM004,female,19,TRUE,FALSE,employed,FALSE,37,2020
7133,6533,YEM004,male,33,TRUE,FALSE,employed,TRUE,12,2020
7134,6534,YEM004,prefer not to say,72,TRUE,TRUE,employed,TRUE,30,2020
7135,6535,YEM004,female,52,TRUE,FALSE,unemployed,FALSE,31,2020
7136,6536,YEM004,female,26,FALSE,TRUE,employed,FALSE,30,2020
7137,6537,YEM004,male,80,FALSE,FALSE,unemployed,TRUE,9,2020
7138,6538,YEM004,male,64,FALSE,FALSE,unemployed,FALSE,9,2020
7139,6539,YEM004,female,62,TRUE,TRUE,employed,FALSE,36,2020
7140,6540,YEM004,male,39,FALSE,FALSE,employed,FALSE,9,2020
7141,6541,YEM004,male,81,FALSE,FALSE,employed,FALSE,11,2020
7142,6542,YEM004,male,31,TRUE,TRUE,unemployed,TRUE,10,2020
7143,6543,YEM004,female,31,FALSE,FALSE,employed,TRUE,30,2020
7144,6544,YEM004,female,71,TRUE,FALSE,employed,FALSE,36,2020
7145,6545,YEM004,female,43,TRUE,FALSE,employed,FALSE,39,2020
7146,6546,YEM004,female,39,FALSE,FALSE,employed,FALSE,39,2020
7147,6547,YEM004,male,73,FALSE,FALSE,employed,FALSE,8,2020
7148,6548,YEM004,female,21,TRUE,TRUE,employed,FALSE,32,2020
7149,6549,YEM004,female,44,TRUE,TRUE,unemployed,FALSE,37,2020
7150,6550,YEM004,male,32,FALSE,TRUE,unemployed,FALSE,13,2020
7151,6551,YEM004,male,65,TRUE,FALSE,employed,FALSE,10,2020
7152,6552,YEM004,female,23,FALSE,TRUE,employed,TRUE,34,2020
7153,6553,YEM004,female,59,TRUE,FALSE,unemployed,FALSE,38,2020
7154,6554,YEM004,female,28,FALSE,FALSE,unemployed,FALSE,36,2020
7155,6555,YEM004,male,42,FALSE,TRUE,unemployed,TRUE,10,2020
7156,6556,YEM004,female,29,TRUE,FALSE,employed,FALSE,35,2020
7157,6557,YEM004,female,42,TRUE,FALSE,employed,TRUE,38,2020
7158,6558,YEM004,male,76,FALSE,TRUE,employed,FALSE,9,2020
7159,6559,YEM004,female,75,TRUE,TRUE,employed,TRUE,31,2020
7160,6560,YEM004,female,65,FALSE,FALSE,employed,TRUE,36,2020
7161,3166,YEM004,male,27,FALSE,TRUE,employed,FALSE,10,2020
7162,3058,YEM004,male,19,TRUE,FALSE,employed,FALSE,10,2020
7163,3027,YEM004,female,49,TRUE,TRUE,employed,FALSE,34,2020
7164,3072,YEM004,female,17,TRUE,TRUE,below_minimum_legal_work_age,TRUE,37,2020
7165,3184,YEM004,male,29,TRUE,FALSE,employed,TRUE,9,2020
7166,3154,YEM004,male,53,FALSE,TRUE,employed,TRUE,11,2020
7167,3178,YEM004,male,69,TRUE,TRUE,unemployed,TRUE,12,2020
7168,3019,YEM004,male,14,FALSE,FALSE,below_minimum_legal_work_age,TRUE,8,2020
7169,3088,YEM004,male,33,TRUE,TRUE,employed,FALSE,10,2020
7170,3150,YEM004,male,43,FALSE,FALSE,unemployed,TRUE,8,2020
7171,3071,YEM004,prefer not to say,70,FALSE,TRUE,employed,TRUE,36,2020
7172,3194,YEM004,female,17,TRUE,TRUE,below_minimum_legal_work_age,FALSE,38,2020
7173,3175,YEM004,male,32,TRUE,FALSE,employed,TRUE,12,2020
7174,3017,YEM004,male,73,FALSE,TRUE,unemployed,FALSE,9,2020
7175,3111,YEM004,female,45,TRUE,FALSE,employed,FALSE,31,2020
7176,3016,YEM004,female,70,TRUE,FALSE,employed,TRUE,37,2020
7177,3053,YEM004,male,53,FALSE,TRUE,employed,FALSE,9,2020
7178,3022,YEM004,prefer not to say,33,TRUE,TRUE,employed,FALSE,13,2020
7179,3028,YEM004,female,37,TRUE,TRUE,employed,TRUE,35,2020
7180,3130,YEM004,female,54,TRUE,TRUE,employed,FALSE,33,2020
7181,3114,YEM004,male,44,FALSE,TRUE,unemployed,FALSE,11,2020
7182,3098,YEM004,male,51,TRUE,FALSE,employed,TRUE,11,2020
7183,3089,YEM004,female,34,FALSE,FALSE,employed,FALSE,38,2020
7184,3095,YEM004,female,74,FALSE,FALSE,employed,FALSE,35,2020
7185,3038,YEM004,female,15,FALSE,FALSE,below_minimum_legal_work_age,FALSE,32,2020
7186,3081,YEM004,female,73,TRUE,TRUE,unemployed,FALSE,34,2020
7187,3186,YEM004,female,35,TRUE,TRUE,unemployed,FALSE,37,2020
7188,3133,YEM004,male,41,TRUE,TRUE,employed,FALSE,10,2020
7189,3078,YEM004,male,53,FALSE,FALSE,unemployed,TRUE,10,2020
7190,3118,YEM004,female,25,TRUE,FALSE,unemployed,FALSE,39,2020
7191,3125,YEM004,female,58,FALSE,TRUE,employed,TRUE,33,2020
7192,3132,YEM004,female,50,FALSE,FALSE,unemployed,TRUE,34,2020
7193,3005,YEM004,female,35,FALSE,TRUE,employed,TRUE,39,2020
7194,3086,YEM004,male,78,TRUE,TRUE,unemployed,FALSE,10,2020
7195,3014,YEM004,female,54,TRUE,FALSE,unemployed,FALSE,36,2020
7196,3191,YEM004,female,29,TRUE,FALSE,employed,TRUE,38,2020
7197,3107,YEM004,female,18,TRUE,FALSE,employed,TRUE,30,2020
7198,3012,YEM004,female,74,TRUE,TRUE,unemployed,TRUE,38,2020
7199,3013,YEM004,female,29,TRUE,TRUE,employed,TRUE,32,2020
7200,3197,YEM004,male,56,TRUE,FALSE,employed,TRUE,13,2020
7201,6561,LEB001,male,62,TRUE,TRUE,employed,FALSE,10,2020
7202,6562,LEB001,female,25,TRUE,TRUE,employed,TRUE,30,2020
7203,6563,LEB001,female,65,TRUE,TRUE,employed,FALSE,35,2020
7204,6564,LEB001,female,59,FALSE,FALSE,unemployed,TRUE,36,2020
7205,6565,LEB001,female,40,FALSE,TRUE,employed,FALSE,34,2020
7206,6566,LEB001,male,73,FALSE,TRUE,employed,FALSE,11,2020
7207,6567,LEB001,female,53,TRUE,TRUE,employed,TRUE,37,2020
7208,6568,LEB001,male,45,FALSE,FALSE,unemployed,FALSE,9,2020
7209,6569,LEB001,male,67,TRUE,FALSE,employed,FALSE,8,2020
7210,6570,LEB001,female,23,TRUE,TRUE,unemployed,FALSE,35,2020
7211,6571,LEB001,male,31,FALSE,TRUE,employed,TRUE,11,2020
7212,6572,LEB001,female,72,FALSE,TRUE,employed,FALSE,33,2020
7213,6573,LEB001,female,53,TRUE,TRUE,employed,TRUE,39,2020
7214,6574,LEB001,male,59,TRUE,TRUE,employed,TRUE,11,2020
7215,6575,LEB001,female,55,TRUE,FALSE,employed,FALSE,31,2020
7216,6576,LEB001,male,39,TRUE,TRUE,unemployed,FALSE,8,2020
7217,6577,LEB001,male,52,FALSE,TRUE,employed,FALSE,9,2020
7218,6578,LEB001,female,48,TRUE,TRUE,employed,FALSE,33,2020
7219,6579,LEB001,male,68,FALSE,FALSE,unemployed,FALSE,9,2020
7220,6580,LEB001,male,45,TRUE,TRUE,unemployed,TRUE,8,2020
7221,6581,LEB001,prefer not to say,16,TRUE,FALSE,below_minimum_legal_work_age,FALSE,11,2020
7222,6582,LEB001,male,18,TRUE,TRUE,employed,FALSE,11,2020
7223,6583,LEB001,male,25,TRUE,FALSE,employed,FALSE,13,2020
7224,6584,LEB001,female,35,TRUE,TRUE,employed,TRUE,31,2020
7225,6585,LEB001,female,28,TRUE,TRUE,unemployed,TRUE,36,2020
7226,6586,LEB001,female,50,FALSE,TRUE,employed,FALSE,32,2020
7227,6587,LEB001,male,69,TRUE,TRUE,employed,FALSE,13,2020
7228,6588,LEB001,female,24,FALSE,TRUE,employed,TRUE,35,2020
7229,6589,LEB001,female,30,FALSE,FALSE,employed,FALSE,39,2020
7230,6590,LEB001,female,81,TRUE,FALSE,employed,FALSE,32,2020
7231,6591,LEB001,male,56,TRUE,TRUE,unemployed,TRUE,11,2020
7232,6592,LEB001,male,36,TRUE,FALSE,employed,TRUE,11,2020
7233,6593,LEB001,female,57,TRUE,TRUE,unemployed,TRUE,40,2020
7234,6594,LEB001,female,27,TRUE,TRUE,unemployed,FALSE,40,2020
7235,6595,LEB001,male,49,FALSE,FALSE,employed,FALSE,13,2020
7236,6596,LEB001,female,68,TRUE,TRUE,unemployed,TRUE,40,2020
7237,6597,LEB001,male,35,TRUE,TRUE,unemployed,FALSE,9,2020
7238,6598,LEB001,male,59,FALSE,FALSE,employed,FALSE,13,2020
7239,6599,LEB001,male,53,TRUE,FALSE,employed,FALSE,8,2020
7240,6600,LEB001,male,38,FALSE,FALSE,employed,TRUE,12,2020
7241,6601,LEB001,female,36,TRUE,FALSE,employed,FALSE,36,2020
7242,6602,LEB001,male,17,TRUE,TRUE,below_minimum_legal_work_age,TRUE,8,2020
7243,6603,LEB001,male,25,FALSE,TRUE,unemployed,FALSE,12,2020
7244,6604,LEB001,female,19,FALSE,TRUE,unemployed,FALSE,40,2020
7245,6605,LEB001,male,59,TRUE,TRUE,unemployed,TRUE,8,2020
7246,6606,LEB001,female,39,FALSE,FALSE,unemployed,FALSE,36,2020
7247,6607,LEB001,female,75,FALSE,FALSE,unemployed,FALSE,37,2020
7248,6608,LEB001,female,58,TRUE,FALSE,employed,FALSE,34,2020
7249,6609,LEB001,male,75,TRUE,FALSE,unemployed,TRUE,9,2020
7250,6610,LEB001,male,67,TRUE,FALSE,employed,FALSE,12,2020
7251,6611,LEB001,female,16,TRUE,TRUE,below_minimum_legal_work_age,TRUE,39,2020
7252,6612,LEB001,prefer not to say,59,FALSE,TRUE,employed,FALSE,31,2020
7253,6613,LEB001,male,55,FALSE,TRUE,employed,TRUE,13,2020
7254,6614,LEB001,female,80,TRUE,FALSE,employed,FALSE,34,2020
7255,6615,LEB001,female,53,FALSE,FALSE,employed,FALSE,39,2020
7256,6616,LEB001,female,66,TRUE,FALSE,employed,FALSE,37,2020
7257,6617,LEB001,female,27,TRUE,FALSE,employed,FALSE,40,2020
7258,6618,LEB001,female,60,TRUE,FALSE,employed,FALSE,37,2020
7259,6619,LEB001,male,73,TRUE,TRUE,employed,TRUE,10,2020
7260,6620,LEB001,female,72,TRUE,FALSE,employed,TRUE,35,2020
7261,6621,LEB001,female,79,FALSE,FALSE,employed,TRUE,40,2020
7262,6622,LEB001,male,62,TRUE,TRUE,employed,FALSE,10,2020
7263,6623,LEB001,female,17,FALSE,FALSE,below_minimum_legal_work_age,FALSE,40,2020
7264,6624,LEB001,male,75,TRUE,TRUE,employed,TRUE,9,2020
7265,6625,LEB001,female,59,FALSE,TRUE,employed,FALSE,32,2020
7266,6626,LEB001,male,71,TRUE,FALSE,unemployed,FALSE,8,2020
7267,6627,LEB001,female,61,TRUE,TRUE,employed,FALSE,32,2020
7268,6628,LEB001,male,59,TRUE,TRUE,employed,FALSE,12,2020
7269,6629,LEB001,male,45,FALSE,TRUE,employed,TRUE,12,2020
7270,6630,LEB001,female,37,TRUE,TRUE,unemployed,FALSE,37,2020
7271,6631,LEB001,male,38,TRUE,TRUE,employed,FALSE,12,2020
7272,6632,LEB001,male,47,TRUE,TRUE,employed,FALSE,13,2020
7273,6633,LEB001,female,79,FALSE,TRUE,employed,FALSE,30,2020
7274,6634,LEB001,male,29,TRUE,TRUE,employed,TRUE,13,2020
7275,6635,LEB001,female,67,TRUE,TRUE,unemployed,FALSE,34,2020
7276,6636,LEB001,male,36,TRUE,TRUE,employed,FALSE,10,2020
7277,6637,LEB001,male,67,TRUE,TRUE,employed,FALSE,8,2020
7278,6638,LEB001,male,62,FALSE,FALSE,unemployed,FALSE,10,2020
7279,6639,LEB001,female,29,FALSE,TRUE,employed,FALSE,33,2020
7280,6640,LEB001,male,55,TRUE,TRUE,unemployed,TRUE,8,2020
7281,6641,LEB001,female,55,TRUE,TRUE,employed,TRUE,39,2020
7282,6642,LEB001,female,31,FALSE,TRUE,employed,FALSE,31,2020
7283,6643,LEB001,male,29,TRUE,TRUE,employed,TRUE,11,2020
7284,6644,LEB001,male,56,FALSE,TRUE,employed,TRUE,12,2020
7285,6645,LEB001,male,38,TRUE,TRUE,employed,FALSE,10,2020
7286,6646,LEB001,female,29,FALSE,TRUE,employed,TRUE,37,2020
7287,6647,LEB001,male,40,FALSE,FALSE,employed,TRUE,10,2020
7288,6648,LEB001,male,54,FALSE,TRUE,unemployed,TRUE,11,2020
7289,6649,LEB001,female,72,FALSE,TRUE,unemployed,TRUE,37,2020
7290,6650,LEB001,male,45,FALSE,FALSE,unemployed,FALSE,11,2020
7291,6651,LEB001,female,48,FALSE,FALSE,unemployed,FALSE,38,2020
7292,6652,LEB001,female,43,TRUE,TRUE,employed,FALSE,37,2020
7293,6653,LEB001,male,43,TRUE,TRUE,employed,FALSE,9,2020
7294,6654,LEB001,female,16,FALSE,TRUE,below_minimum_legal_work_age,FALSE,39,2020
7295,6655,LEB001,male,42,TRUE,FALSE,employed,FALSE,9,2020
7296,6656,LEB001,male,67,FALSE,FALSE,unemployed,FALSE,11,2020
7297,6657,LEB001,male,76,TRUE,FALSE,unemployed,TRUE,8,2020
7298,6658,LEB001,female,15,TRUE,FALSE,below_minimum_legal_work_age,TRUE,36,2020
7299,6659,LEB001,male,29,FALSE,TRUE,employed,FALSE,13,2020
7300,6660,LEB001,female,63,TRUE,FALSE,unemployed,FALSE,39,2020
7301,6661,LEB001,female,51,FALSE,FALSE,unemployed,TRUE,32,2020
7302,6662,LEB001,prefer not to say,45,TRUE,TRUE,employed,FALSE,34,2020
7303,6663,LEB001,female,35,TRUE,TRUE,employed,FALSE,37,2020
7304,6664,LEB001,male,43,FALSE,FALSE,employed,TRUE,10,2020
7305,6665,LEB001,female,63,TRUE,FALSE,employed,TRUE,32,2020
7306,6666,LEB001,female,70,TRUE,TRUE,employed,FALSE,38,2020
7307,6667,LEB001,male,38,TRUE,TRUE,unemployed,FALSE,13,2020
7308,6668,LEB001,male,27,FALSE,TRUE,employed,TRUE,12,2020
7309,6669,LEB001,male,48,FALSE,FALSE,employed,FALSE,11,2020
7310,6670,LEB001,male,58,FALSE,TRUE,employed,FALSE,8,2020
7311,6671,LEB001,female,78,FALSE,TRUE,employed,FALSE,36,2020
7312,6672,LEB001,female,44,FALSE,FALSE,unemployed,TRUE,31,2020
7313,6673,LEB001,male,21,TRUE,TRUE,employed,TRUE,9,2020
7314,6674,LEB001,female,47,FALSE,FALSE,employed,TRUE,39,2020
7315,6675,LEB001,female,29,TRUE,TRUE,unemployed,TRUE,35,2020
7316,6676,LEB001,female,15,FALSE,FALSE,below_minimum_legal_work_age,FALSE,36,2020
7317,6677,LEB001,male,79,TRUE,FALSE,employed,FALSE,13,2020
7318,6678,LEB001,female,75,FALSE,TRUE,unemployed,FALSE,35,2020
7319,6679,LEB001,female,66,FALSE,FALSE,employed,TRUE,33,2020
7320,6680,LEB001,female,28,TRUE,TRUE,unemployed,FALSE,30,2020
7321,6681,LEB001,female,63,FALSE,FALSE,employed,FALSE,34,2020
7322,6682,LEB001,female,24,TRUE,TRUE,employed,FALSE,39,2020
7323,6683,LEB001,male,27,TRUE,FALSE,unemployed,TRUE,12,2020
7324,6684,LEB001,prefer not to say,63,FALSE,FALSE,employed,TRUE,10,2020
7325,6685,LEB001,female,76,FALSE,TRUE,employed,FALSE,35,2020
7326,6686,LEB001,male,15,TRUE,FALSE,below_minimum_legal_work_age,FALSE,9,2020
7327,6687,LEB001,female,74,FALSE,FALSE,unemployed,FALSE,40,2020
7328,6688,LEB001,female,67,TRUE,TRUE,employed,FALSE,33,2020
7329,6689,LEB001,male,38,TRUE,FALSE,employed,FALSE,11,2020
7330,6690,LEB001,female,64,TRUE,FALSE,unemployed,TRUE,38,2020
7331,6691,LEB001,female,30,TRUE,TRUE,employed,FALSE,35,2020
7332,6692,LEB001,female,55,TRUE,TRUE,employed,FALSE,39,2020
7333,6693,LEB001,prefer not to say,62,TRUE,FALSE,employed,TRUE,38,2020
7334,6694,LEB001,male,41,TRUE,FALSE,employed,TRUE,8,2020
7335,6695,LEB001,male,76,FALSE,FALSE,unemployed,TRUE,8,2020
7336,6696,LEB001,female,20,FALSE,TRUE,employed,FALSE,40,2020
7337,6697,LEB001,female,43,TRUE,FALSE,employed,TRUE,31,2020
7338,6698,LEB001,male,65,TRUE,TRUE,employed,FALSE,9,2020
7339,6699,LEB001,female,75,TRUE,TRUE,employed,FALSE,35,2020
7340,6700,LEB001,male,52,TRUE,TRUE,employed,FALSE,13,2020
7341,6701,LEB001,female,81,TRUE,FALSE,employed,FALSE,35,2020
7342,6702,LEB001,female,56,TRUE,TRUE,employed,TRUE,33,2020
7343,6703,LEB001,male,79,TRUE,TRUE,unemployed,TRUE,8,2020
7344,6704,LEB001,female,15,TRUE,FALSE,below_minimum_legal_work_age,TRUE,33,2020
7345,6705,LEB001,female,77,FALSE,TRUE,employed,TRUE,40,2020
7346,6706,LEB001,male,61,TRUE,FALSE,employed,FALSE,9,2020
7347,6707,LEB001,female,43,FALSE,TRUE,unemployed,FALSE,32,2020
7348,6708,LEB001,prefer not to say,45,FALSE,FALSE,employed,FALSE,40,2020
7349,6709,LEB001,male,43,FALSE,TRUE,employed,TRUE,11,2020
7350,6710,LEB001,male,73,FALSE,FALSE,employed,TRUE,11,2020
7351,6711,LEB001,female,46,TRUE,TRUE,employed,TRUE,31,2020
7352,6712,LEB001,male,21,FALSE,TRUE,unemployed,TRUE,9,2020
7353,6713,LEB001,male,59,TRUE,FALSE,unemployed,FALSE,13,2020
7354,6714,LEB001,female,75,FALSE,TRUE,employed,FALSE,34,2020
7355,6715,LEB001,male,35,FALSE,TRUE,employed,FALSE,11,2020
7356,6716,LEB001,female,65,TRUE,TRUE,unemployed,TRUE,38,2020
7357,6717,LEB001,female,40,TRUE,TRUE,unemployed,TRUE,30,2020
7358,6718,LEB001,female,35,FALSE,TRUE,employed,FALSE,39,2020
7359,6719,LEB001,male,65,TRUE,FALSE,employed,FALSE,8,2020
7360,6720,LEB001,female,23,TRUE,TRUE,employed,TRUE,32,2020
7361,3382,LEB001,female,64,FALSE,FALSE,employed,FALSE,31,2020
7362,3333,LEB001,male,64,FALSE,TRUE,unemployed,FALSE,8,2020
7363,3355,LEB001,male,33,TRUE,FALSE,employed,FALSE,12,2020
7364,3291,LEB001,female,50,FALSE,TRUE,employed,FALSE,32,2020
7365,3275,LEB001,female,36,TRUE,FALSE,employed,FALSE,32,2020
7366,3332,LEB001,female,70,TRUE,TRUE,unemployed,FALSE,33,2020
7367,3271,LEB001,male,57,TRUE,FALSE,employed,TRUE,11,2020
7368,3308,LEB001,male,51,FALSE,FALSE,unemployed,TRUE,8,2020
7369,3263,LEB001,female,51,TRUE,TRUE,employed,TRUE,30,2020
7370,3373,LEB001,female,62,FALSE,FALSE,employed,TRUE,34,2020
7371,3351,LEB001,female,44,TRUE,TRUE,unemployed,TRUE,37,2020
7372,3269,LEB001,female,49,TRUE,TRUE,employed,TRUE,37,2020
7373,3322,LEB001,female,16,FALSE,TRUE,below_minimum_legal_work_age,FALSE,38,2020
7374,3300,LEB001,female,21,FALSE,FALSE,employed,FALSE,33,2020
7375,3249,LEB001,female,64,TRUE,FALSE,employed,FALSE,39,2020
7376,3305,LEB001,female,53,TRUE,TRUE,employed,TRUE,35,2020
7377,3311,LEB001,male,55,FALSE,TRUE,employed,FALSE,8,2020
7378,3363,LEB001,male,40,FALSE,FALSE,employed,FALSE,13,2020
7379,3345,LEB001,male,56,FALSE,FALSE,employed,TRUE,10,2020
7380,3304,LEB001,female,27,TRUE,TRUE,employed,FALSE,40,2020
7381,3203,LEB001,male,20,TRUE,FALSE,employed,FALSE,9,2020
7382,3234,LEB001,female,22,TRUE,FALSE,unemployed,FALSE,34,2020
7383,3310,LEB001,female,69,TRUE,TRUE,employed,FALSE,35,2020
7384,3387,LEB001,female,28,FALSE,TRUE,employed,TRUE,34,2020
7385,3279,LEB001,female,24,TRUE,FALSE,employed,FALSE,33,2020
7386,3383,LEB001,female,14,FALSE,FALSE,below_minimum_legal_work_age,TRUE,39,2020
7387,3229,LEB001,female,68,FALSE,TRUE,employed,TRUE,37,2020
7388,3395,LEB001,female,74,FALSE,TRUE,unemployed,TRUE,36,2020
7389,3306,LEB001,male,44,TRUE,TRUE,employed,FALSE,8,2020
7390,3294,LEB001,female,71,FALSE,TRUE,unemployed,TRUE,35,2020
7391,3288,LEB001,male,44,TRUE,FALSE,unemployed,TRUE,12,2020
7392,3364,LEB001,female,15,FALSE,TRUE,below_minimum_legal_work_age,TRUE,33,2020
7393,3381,LEB001,female,17,TRUE,TRUE,below_minimum_legal_work_age,TRUE,34,2020
7394,3235,LEB001,female,59,TRUE,FALSE,employed,FALSE,36,2020
7395,3327,LEB001,prefer not to say,33,TRUE,FALSE,employed,TRUE,11,2020
7396,3222,LEB001,female,48,FALSE,FALSE,unemployed,TRUE,31,2020
7397,3219,LEB001,female,28,TRUE,FALSE,unemployed,FALSE,33,2020
7398,3295,LEB001,female,23,TRUE,TRUE,employed,TRUE,34,2020
7399,3212,LEB001,female,43,TRUE,FALSE,employed,FALSE,40,2020
7400,3286,LEB001,male,14,TRUE,TRUE,below_minimum_legal_work_age,FALSE,12,2020
7401,6721,LEB002,male,17,FALSE,TRUE,below_minimum_legal_work_age,FALSE,9,2020
